normalized_area,convexity,finger_count,defect_distance_0,defect_distance_1,defect_distance_2,defect_distance_3,defect_distance_4,aspect_ratio,orientation,gesture_class
0.231298828125,0.8732119156466598,0,0.29413272939270124,0.29379255010976707,0.2656624973533148,0.26279745052035797,0.2517501241310518,0.6133651551312649,0.9759130689832899,0
0.23416829427083333,0.8493193544197688,4,0.29637919123987094,0.2953811097548386,0.2950238337829674,0.28962529671974446,0.26799312024751676,0.6833333333333333,0.9756924099392361,0
0.23272298177083334,0.88960299634789,2,0.29521443477580833,0.295,0.2941991247437694,0.29379255010976707,0.2906888370749727,0.6071428571428571,0.9654613918728299,0
0.2538606770833333,0.8418904914068572,6,0.29327088587174827,0.29126072941610237,0.27238816512469843,0.2692147144938404,0.26697670778552945,0.669047619047619,0.9723381890190972,0
0.26202311197916667,0.7557330028494843,4,0.2981662707282633,0.29710320176665883,0.2786154383733967,0.2783573467685019,0.272101199005076,0.7743467933491687,0.9880033704969619,0
0.26194173177083335,0.7227763680865875,5,0.29950479962765203,0.29906625520108415,0.298885952329647,0.2845088970489324,0.28435508172002133,0.7980997624703088,0.9975877549913195,0
0.2619547526041667,0.6624859533796271,5,0.30286651350058497,0.3020347662107791,0.2817634202660097,0.2803374083136248,0.2682640956222058,0.918854415274463,0.019106207953559027,0
0.2646842447916667,0.6426629360901661,4,0.3039839633928079,0.30287167249513447,0.2999088403165202,0.28201285431696194,0.2781299156868962,0.954653937947494,0.07849214341905382,0
0.27140625,0.6432638449550203,4,0.30748221493283157,0.3070474311893848,0.282897949798156,0.2798464981020845,0.27665694009006897,0.9832935560859188,0.12432751125759549,0
0.27388834635416665,0.6437430184694954,5,0.308322071866417,0.30791638475404326,0.30686163412847817,0.28716556635502105,0.2866427436723281,1.0047732696897376,0.16007762485080296,0
0.2742789713541667,0.6386291890416981,5,0.3103626910567699,0.3088006031406027,0.30841581104087384,0.2931776338672512,0.2868416374935829,1.0023866348448687,0.14572135077582465,0
0.2723209635416667,0.6375129549472658,5,0.3077768063061283,0.30766255865802067,0.3069303666957703,0.2962526371190643,0.29142162325400633,1.0095693779904307,0.1543860011630588,0
0.26997721354166665,0.6363615437734981,5,0.3091773358446573,0.3088410796833867,0.30823337343642726,0.3072712563843224,0.2960152023123137,0.9928571428571429,0.13501377105712892,0
0.26871907552083335,0.6198881129383494,4,0.30939709517059144,0.30841581104087384,0.3077768063061283,0.28443474647096123,0.28437706043209604,1.03562945368171,0.16679999033610027,0
0.271826171875,0.6334606500358434,4,0.31030478968266023,0.3100226806219184,0.30939709517059144,0.30906360591308707,0.30841581104087384,1.0190023752969122,0.14447655147976346,0
0.2687174479166667,0.6278497571883284,6,0.3062729583231272,0.3057393702158752,0.29864799513808893,0.2970506059579748,0.2846516511457469,1.0119047619047619,0.1615892834133572,0
0.27081380208333333,0.6310559571579195,5,0.30939709517059144,0.30841581104087384,0.2992960490885237,0.2953731749837822,0.29272961073318154,1.0166666666666666,0.16363017823961046,0
0.269580078125,0.6294463699379789,4,0.3091141577152363,0.30876012129159425,0.308322071866417,0.3077768063061283,0.29721887978390604,1.0095238095238095,0.1532560560438368,0
0.2730419921875,0.6315819196277305,5,0.3100100804812644,0.3091773358446573,0.30841581104087384,0.30823337343642726,0.3013848246013724,1.0166666666666666,0.16273040771484376,0
0.2684375,0.6216074625459342,5,0.30924555372713125,0.3085145863650534,0.30766255865802067,0.3069303666957703,0.2989695845734144,1.0166666666666666,0.16290289560953777,0
0.26949381510416665,0.6273994922511462,5,0.3093188080282219,0.3093188080282219,0.308322071866417,0.2975577675006989,0.2962078029019492,1.0119331742243436,0.12332382202148437,0
0.27000325520833335,0.6309571805658037,5,0.3080711159781131,0.30766255865802067,0.29656892116336125,0.2932628940046797,0.2860780050965121,1.0167464114832536,0.19393208821614583,0
0.2726871744791667,0.6284307142937521,5,0.30939709517059144,0.30828659555679677,0.2968085451936989,0.2958515252622504,0.2932628940046797,1.0191387559808613,0.18215096791585286,0
0.27081705729166666,0.6282210534661838,5,0.3094804113348695,0.30891948789288126,0.3087069808086626,0.2989695845734144,0.2957405957930024,1.014354066985646,0.16690517001681857,0
0.27318359375,0.6281915968651052,4,0.31030478968266023,0.31,0.309939510227399,0.3093188080282219,0.2867408455382665,1.045346062052506,0.18928644392225477,0
0.27099446614583333,0.6540195932091539,5,0.3066808194198,0.30397882327556963,0.30385286324140504,0.28784218766539416,0.28667544802441663,0.9713603818615751,0.10196978251139323,0
0.269228515625,0.6543094139007227,4,0.3055016366568271,0.30270137925024393,0.3019959643770095,0.30184070716190686,0.27824505835683766,0.9594272076372315,0.11776457892523871,0
0.2630322265625,0.6812766639124497,6,0.3019985513210287,0.30134334653348493,0.3011462476937078,0.29642927065322006,0.2958251172568009,0.8857142857142857,0.014933517244127061,0
0.26262532552083334,0.6779250134444743,4,0.30261877833340084,0.29436372059070054,0.27994698158758563,0.2629698176597459,0.24032855115445606,0.8598574821852731,0.011071158779991997,0
0.263271484375,0.6763506817697161,7,0.3047770701676883,0.3039839633928079,0.29614449598126924,0.2945600532998322,0.28111385593741195,0.8581560283687943,0.018598465124766032,0
0.26276204427083333,0.6795083864722099,5,0.3038631476503855,0.29454679169870446,0.29436372059070054,0.2790413275842845,0.26660481053424373,0.8635294117647059,0.010329115390777587,0
0.2688427734375,0.6737106148669317,5,0.3098638814060135,0.3091773358446573,0.30127333934485473,0.28814059068447817,0.2866427436723281,0.8564814814814815,0.012644941276974148,0
0.264833984375,0.6526861319138866,4,0.3090838276260989,0.28540815072453696,0.28392340516413933,0.27014174520055206,0.2663174797117155,0.8486238532110092,0.018993481000264486,0
0.264833984375,0.6526861319138866,4,0.3090838276260989,0.28540815072453696,0.28392340516413933,0.27014174520055206,0.2663174797117155,0.8486238532110092,0.018993481000264486,0
0.2651057942708333,0.6629506168317114,6,0.30948546007849864,0.2874456470360962,0.2805184931515211,0.266695636447243,0.2643979008993831,0.8393665158371041,0.973107655843099,0
0.273935546875,0.6626924909340757,4,0.3181808644466226,0.3173744830637775,0.3173375568696526,0.3072280301339707,0.3071568206958784,0.8073593073593074,0.9642066107855902,0
0.2793701171875,0.6489904718693285,4,0.31506199786708644,0.30590541838941004,0.30360850613907375,0.28019245617967664,0.27586228448267447,0.7833333333333333,0.9511555989583333,0
0.2848844401041667,0.6409680821456298,5,0.3243503121626369,0.3242298567374695,0.3147642967364628,0.31453586838387765,0.31039541314265584,0.7875,0.9286549886067709,0
0.28778483072916666,0.6463906822352692,5,0.31400636936215165,0.31235246517355997,0.3100226806219184,0.2837279727133016,0.2688226645950821,0.7916666666666666,0.9422622680664062,0
0.28939453125,0.6513301048405413,5,0.3223085672147112,0.32221159584968384,0.3108079189789089,0.2828482366924001,0.2749232847541292,0.7895833333333333,0.9732493082682292,0
0.2894677734375,0.6919844521483349,4,0.31410836107942114,0.31370019525017834,0.3052509213745308,0.30477963350591525,0.26991028602111483,0.7520833333333333,0.9534172905815972,0
0.2918245442708333,0.693321113972607,4,0.31335383354923235,0.3132091952673165,0.2664729113812509,0.2662529342561317,0.2653123159598891,0.75,0.9712567647298177,0
0.28742350260416666,0.7036222442693952,5,0.3256939706227305,0.32524029578144215,0.30925818501698543,0.2637766574206292,0.2616832531898058,0.7521186440677966,0.9757180107964409,0
0.27229166666666665,0.7091037020082568,6,0.3137076664667282,0.31196954979612995,0.2968085451936989,0.29670060667278725,0.2913465505201666,0.7582417582417582,0.973496331108941,0
0.24193684895833334,0.6987017382230454,4,0.30270137925024393,0.3002316813729024,0.2853506614676055,0.28487387560111577,0.2823035821593485,0.7471783295711061,0.9048183017306858,0
0.20482096354166668,0.6631500179169917,4,0.2715608817558228,0.27135366682615514,0.22341804985273683,0.22063119679682652,0.21832100792182138,0.7494305239179955,0.8695242987738715,0
0.17846028645833334,0.6362707890858025,4,0.26875,0.26674543107614795,0.26585063945757215,0.21880713539553504,0.21703974290438147,0.7662037037037037,0.8479747348361545,0
0.16267903645833334,0.6119475176175986,6,0.2868143999174379,0.2723107140749332,0.27050011552677755,0.22919696769372844,0.21267639737403865,0.7785547785547785,0.8352221171061198,0
0.15314615885416666,0.6175945495359492,4,0.32539639288105204,0.3179647189547922,0.2835186281357893,0.27300412084801945,0.2626457928465636,0.7928571428571428,0.8164323594835069,0
0.14486002604166667,0.6075180374195398,5,0.31173406134075243,0.21404219794236837,0.1607210316044543,0.15027578813634618,0.13875,0.8091787439613527,0.8138840569390191,0
0.14419759114583333,0.5397789583993371,4,0.3209483019116942,0.27935752182463247,0.2680776473337529,0.2662969442182918,0.23122297139341497,0.8459657701711492,0.8299874199761285,0
0.14380208333333333,0.5765558825640658,4,0.32014157024666445,0.30052558127387424,0.28588951100031634,0.27784044432011695,0.2645042532739313,0.8512195121951219,0.8025094774034288,0
0.145576171875,0.5793701175037894,4,0.2908634774254066,0.2815276407388802,0.2802510035664458,0.2669854864969255,0.22461077445216202,0.8713592233009708,0.7985445658365885,0
0.1630712890625,0.48347496272275864,6,0.3228220291429939,0.2962526371190643,0.2901777472515768,0.27452231239008607,0.25109759058979436,0.8677884615384616,0.8671646118164062,0
0.15559244791666665,0.527306926433193,5,0.3182422426391569,0.2949841097415249,0.2842589048737084,0.23249327947276238,0.23122635014201992,0.868421052631579,0.8228927612304687,0
0.15607747395833332,0.5344517207746969,4,0.30650499588098074,0.2848272502763736,0.2329196481621935,0.18582585934148133,0.1754458605952275,0.8622327790973872,0.8118767632378472,0
0.154921875,0.531801725293881,4,0.3243864400680152,0.3199853512272085,0.2985014656580433,0.23253023996891245,0.19255275251213624,0.8625592417061612,0.8274879455566406,0
0.15237630208333333,0.5349194649662604,5,0.3290374218838945,0.3208606590094834,0.3128997443271566,0.3037782908635836,0.28606161923613593,0.8454332552693209,0.8218822903103299,0
0.15595540364583332,0.5451695493855258,4,0.31940618732266285,0.31734494245221556,0.31235246517355997,0.2954049127892087,0.20148278462439415,0.8367816091954023,0.8222694396972656,0
0.15647786458333332,0.5223722459181178,3,0.32596012026013244,0.32453091147069485,0.3190317382330479,0.3146625176280136,0.3067394048699971,0.8253968253968254,0.8291620042588975,0
0.1611328125,0.5255837164608573,4,0.32276636286949106,0.3080432193702695,0.30495132808367964,0.2275858354555485,0.20760915803499613,0.841743119266055,0.8416619194878472,0
0.15736328125,0.5477629782388234,4,0.31979729908177773,0.31114707133444147,0.305,0.29964823126459467,0.25161975280172266,0.8333333333333334,0.8092378404405381,0
0.15745930989583334,0.5288785869309702,4,0.32730194392945483,0.32271552875558995,0.3162895232219999,0.3075965295642979,0.25212224217629037,0.8272727272727273,0.8304539998372396,0
0.15188802083333333,0.5493839152728964,4,0.3255044162526831,0.31650928106455267,0.3100403199585499,0.29834177129594175,0.24171587142759163,0.816933638443936,0.824418216281467,0
0.15188802083333333,0.5493839152728964,4,0.3255044162526831,0.31650928106455267,0.3100403199585499,0.29834177129594175,0.24171587142759163,0.816933638443936,0.824418216281467,0
0.16171223958333333,0.5544790945822264,5,0.3233902441323795,0.3191125389263167,0.3147667787426113,0.3025413194920654,0.30233466556119565,0.8022988505747126,0.8539476182725695,0
0.15231119791666667,0.5973026277996566,4,0.3255044162526831,0.3147419578003543,0.2941778798618278,0.22997961866217623,0.21876428524784386,0.780373831775701,0.8526844448513455,0
0.14484049479166666,0.6939332501559575,2,0.3149801581052369,0.3020140725198083,0.29863491507189843,0.2943451417978561,0.29228624668293923,0.7132867132867133,0.8418186611599392,0
0.14749348958333333,0.6382948750457836,1,0.3171848829941301,0.30940467029442204,0.30674195180966035,0.3023708401946193,0.30134334653348493,0.7139479905437353,0.8588196648491754,0
0.145146484375,0.6760364785881604,0,0.3183207894561711,0.31243249270842494,0.30407647064513227,0.29926211337220754,0.2926014781234025,0.7417061611374408,0.8427012125651042,0
0.14817708333333332,0.6273299201367116,3,0.31909295275828325,0.30616835646421725,0.2940158371584769,0.23388699194269014,0.2262638117331183,0.7962085308056872,0.8367676628960503,0
0.15076497395833333,0.6128268233301577,6,0.31997070178377274,0.3049718224688963,0.29016428536262007,0.23762167935607223,0.22702560428286497,0.8047619047619048,0.843790774875217,0
0.14581868489583333,0.6186625602496996,4,0.32453091147069485,0.31820296195981584,0.31201211915565075,0.28094705906985395,0.20775962673243328,0.8181818181818182,0.8226294623480903,0
0.14584798177083333,0.5605712748587764,4,0.31997070178377274,0.29875261505131634,0.2985067000923095,0.29129291529318047,0.2802482158730007,0.8385542168674699,0.8287862141927084,0
0.15021321614583333,0.5705004574339193,4,0.3235206716733878,0.29610228384799736,0.29381648183857895,0.2824280881923751,0.22832610998306788,0.8400954653937948,0.8334801567925347,0
0.15061848958333332,0.5656617521210787,4,0.3235206716733878,0.30317332089087257,0.2940344367586899,0.2811944389563919,0.22667777239950104,0.8353221957040573,0.8282562255859375,0
0.1491748046875,0.5588427182098107,4,0.32354481915184485,0.2990401310861136,0.29788053393936303,0.27784044432011695,0.23133444404152181,0.8373205741626795,0.8372504340277778,0
0.13449869791666666,0.5872162018120448,2,0.28811889906772864,0.2846516511457469,0.27306134841826296,0.2537530787990562,0.23599854342770846,0.6235011990407674,0.8970881144205729,1
0.132353515625,0.6049051186110347,4,0.2700057869750202,0.267791896815419,0.226291432670351,0.2043472840533977,0.1972941965694886,0.5779376498800959,0.8970032585991754,1
0.13250813802083333,0.6146789683498429,2,0.26819127968671913,0.24120141997923641,0.23215363985946894,0.196293784924536,0.19251623308178456,0.6155717761557178,0.885044182671441,1
0.1351953125,0.6139019252799232,3,0.28376927247325423,0.27785450329264055,0.2727321259037886,0.24272219202207285,0.23388699194269014,0.60431654676259,0.8943963792588976,1
0.13334309895833332,0.6251125455905019,2,0.28136108917190383,0.27573198037224483,0.26635561285619647,0.260027041862957,0.2286099297930866,0.580335731414868,0.9065684848361545,1
0.13635904947916666,0.6212662771037879,2,0.26904054062538607,0.23582633970784517,0.22318714120665642,0.20931435688934477,0.20617422850589256,0.6038647342995169,0.8870382520887586,1
0.13550944010416666,0.6224589734963178,2,0.27227054559757286,0.2688459131175328,0.25620426421119535,0.1965841104972627,0.18884517468021259,0.5847255369928401,0.8933659023708768,1
0.13388671875,0.5945875618006765,3,0.2817384647150616,0.22773339676033466,0.19054199012291229,0.18341380809524677,0.17824228594808808,0.5642857142857143,0.9210286458333333,1
0.13372884114583333,0.6103781294108908,2,0.2816719057698158,0.2789293145225148,0.27056653525519375,0.26393950537954713,0.22768536404433204,0.5761904761904761,0.9127340528700086,1
0.13148763020833334,0.5957318152321397,2,0.282897949798156,0.26107051250572133,0.22768536404433204,0.17838248933121212,0.1754458605952275,0.5771971496437055,0.8980852762858073,1
0.1315576171875,0.5990839083611892,3,0.2769702150051518,0.2733501646240587,0.26031831476098644,0.22534695471649932,0.1875,0.5676959619952494,0.9110905117458767,1
0.13246419270833334,0.6013714218156561,2,0.2718283005869698,0.2715982787132496,0.19025065702908886,0.18917997383444157,0.17669270641427168,0.5761904761904761,0.9076204935709635,1
0.13147623697916666,0.6072969762581383,2,0.26719901290985343,0.25155764746872633,0.22568299116238247,0.18273101816604645,0.17690481197525407,0.5347721822541966,0.9294252183702257,1
0.13412434895833333,0.5814992273115381,2,0.28229251229885644,0.28136108917190383,0.2655477828941526,0.26460465793330246,0.16308069321657914,0.5789473684210527,0.9122813754611545,1
0.1341552734375,0.5617613783514851,2,0.274892024256798,0.2723996374814034,0.2492770797726899,0.24076051378911786,0.2328961678516845,0.5861244019138756,0.9164848327636719,1
0.13402018229166668,0.5831958127642697,2,0.2810944014028028,0.2723996374814034,0.2717104387026748,0.22760299866214417,0.18478450286752945,0.5714285714285714,0.892095947265625,1
0.13286295572916668,0.5975171464751824,2,0.2681941927037198,0.26669270706189174,0.2549172659903601,0.22813441761382694,0.15790127453570477,0.5322195704057279,0.9279615614149306,1
0.13414876302083334,0.5698984954087841,3,0.2712730404961024,0.25155764746872633,0.25068967370037404,0.1837457482501296,0.16048753845704034,0.5823389021479713,0.911281246609158,1
0.13638671875,0.5792737302722993,2,0.28323190586514085,0.264982310730358,0.24413111231467405,0.18895270572288717,0.16953060195728675,0.5813397129186603,0.922344970703125,1
